product,review_title,review_rating,review_text
Mastermind - Men's Leather Motorcycle Jacket,Nice Coat,4,"Great quality! Leather is awesome, bought as gift for hubby, needed a good riding coat for the north weather, construction is excellent! Hubby likes:0)"
Mastermind - Men's Leather Motorcycle Jacket,Too big,3,Large is huge if only I knew it earlier. Careful on the sizes it’s usually one less
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,for the price I was very impressed with this jacket it really stands out is very very well-made
Mastermind - Men's Leather Motorcycle Jacket,Jacket falls short,2,"I sent it back, which broke my heart. Great looking jacket. Tons of storage. The arms were too short for a motorcycle jacket. The other jacket I bought had longer than usual sleeves which are great for riding."
Mastermind - Men's Leather Motorcycle Jacket,All wrinkled up.,1,It came all wrinkled up in a dirty plastic bag.
Mastermind - Men's Leather Motorcycle Jacket,Awesome fit,5,"This jacket has a great fit, nice styling and is nice heavy leather. Zippers work well also, as do the vents"
Mastermind - Men's Leather Motorcycle Jacket,beautiful jacket,5,excellent! i purchased this as a gift and i [& my friend] love this jacket
Mastermind - Men's Leather Motorcycle Jacket,Definatly buy,4,Very nice jacket. Soft leather with excellent finish. Nice and warm too with the liner in.
Mastermind - Men's Leather Motorcycle Jacket,Not one week after I got the jacket. I ...,5,Not one week after I got the jacket. I was hit by a car and went down on my bike. Thanks to the jacket I had no road rash on my upper body and I walked away. This is an outstanding buy!!
Mastermind - Men's Leather Motorcycle Jacket,Nice,4,"I ended up getting an XL, because of reviews stating that the sizes ran small.  I found the XL to be between spon on and a little big.  I liked everything except the plastic zippers."
Mastermind - Men's Leather Motorcycle Jacket,I really liked the style and quality,4,I Ordered size larger it fits tight with liner. give me incentive to loss weight.I really liked the style and quality
Mastermind - Men's Leather Motorcycle Jacket,Harley leather jacket.,5,I got it for my boyfriend for Christmas since he just bought a Harley. He absolutely loved it. I was the BEST girlfriend this year I can tell you that. Thank you!!!
Mastermind - Men's Leather Motorcycle Jacket,Very nice jacket. Well made,3,Very nice jacket.  Well made.  Size is definitely NOT true.  My husband is a 3X-4X and this was way too small.
Mastermind - Men's Leather Motorcycle Jacket,Four Stars,4,all my bike jackets are xxlarge not this one returned for xxxlarge
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,Better than I expected.I was looking at the same jacket I'm sure at a motorcycle store for $575!!
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,fits perfect
Mastermind - Men's Leather Motorcycle Jacket,Kickass jacket,5,"Very heavy duty. So glad I bought it. Road tested, dumped the bike and was very well protected. Jacket showed little sign of being scraped."
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,"5'11'', 210 pound, athletic build, XL fits perfectly."
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,"Good jacket, nice leather"
Mastermind - Men's Leather Motorcycle Jacket,Five Stars,5,Great Jacket. Nice leather. Comfortable.
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",AMAZING JACKET,5,Looks exactly like the photo fits perfect excellent quality excellent zipper quality very happy with this purchase
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",Good for the price,5,Jacket fit perfectly I’m 5’6 160 pounds and I got a small and it fits like I expected.
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",Awesome for men and women!,5,I bought this because women’s jackets are overpriced and usually have sleeves that don’t reach my wrists. Freaking loooove this jacket. It’s simple and light. It’s very well made and would recommend to any gender!
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",Cheap windbreaker,2,"First, it's just a windbreaker, not a jacket.  No insulation.  Fit and color are okay.  The zippers are cheap metal.  The main zipper is backwards for a man's jacket, better for a left-handed person.  The zippered pocket on the sleeve has the stitching coming loose after just three wearings, I'll have to mend it soon.  Next time I'll shop more carefully."
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",Wrong Gender Sent,3,"I ordered the Men's Jacket-Lightweight Casual Spring Jacket, but received a Women's Jacket-Lightweight Jacket. The jacket itself fit perfectly, with the exception of the zipping on the wrong side for me. In fact, I like the jacket so much that I will order another ""Men's Jacket-Lightweight Casual Spring Fall Flight Bomber Jacket"".  However, if I receive another women's jacket I will return the item."
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",CHEAP QUALITY. DONT WASTE MONEY,1,The product has a very cheap quality. The zippers are very cheap and the material used is extremely low quality
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",SOOO small!,4,"Let me start out by saying I had to order 3 of these, each one a different size up in order to find one that wasn't made for a 9 year old.These run super small. My shirt size is a USA medium/large, I'm 5 foot 11 muscular build, and the large was terribly small.I might have fit into it when I was 14, maybe.If you're going to order this, think 2 to 3 sizes bigger. The one that I eventually ended up getting that didn't constrict my body into unconciousness ended up being  XL, and it still fits a bit slim.Otherwise, it's a nice little super ultra light jacket. Kinda feels like wearing a garbage bag with some thin cloth around it, which was great during summer."
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",Shiny Zippers ruin the jacket,1,"Everything is fine about the jacket but the zippers are obnoxiously shiny and bright compared to the muted base color.  Looking at it all a person would think is SHINY ZIPPERS.  Pretty dorky looking for a bomber, which is supposed to be low profile and minimalistic.  The zippers are shinier than the pictures represent."
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL",A really slick and good looking jacket with an athletic fit.,5,"I picked this jacket up due to the generally positive reviews, and because my wife and I both thought it looked sharp.  I am 6'2"", 190 lbs.  I have a fairly athletic build. 32"" waist and 44"" jacket, and I purchased the large.  It fits me like I had it made to measure.  Plenty of sleeve length, a good fit around the wrists and neck, and surprisingly, a taper to the waist that is not often found in inexpensive clothes.  It produces a leaner profile.  The zippers are of excellent quality with substantial all-steel pulls.  The left bicep pocket is actually useful at times, but I mostly keep candy in it. It would probably work well for an ipod.  This is a good light jacket for athletic use or in moderate weather.  I have had this jacket a little while and it does a pretty good job of stopping rain and wind from spoiling your fun, and is also stylish enough to wear casually."
"TACVASEN Lightweight Jacket for Men Softshell Fall Thin Bomber Coat, Black 2XL","Does not keep you warm but its light, stylish, high-quality and windbreaker-ish",4,"I bought this for my boyfriend.What i do like is the material its a wind breaker but its so smooth like, high quality material. The jacket is light but heavier than a windbreaker but i doubt you can feel the difference when you put it on. The zipper is so smooth too when you zip up and down. Doesn't make that nasty cheap zippers noise or stops you every inch. But I dont like how there's no patting or that criss cross patting to keep you warm like at least a little. I thought I bought a ""bomber jacket"" not a bomber jacket like that's a wind breaker. I will be keeping it though. Luckily I bought a bigger size on accident. I'll just have my boyfriend wear it over a hooded sweater."
